angle1,angle2,angle3,angle4,angle5,angle6,angle7,angle8,angle9,angle10,angle11,angle12,angle13,angle14,angle15,angle16,angle17,angle18,angle19,angle20,angle21,angle22
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-1.567976252,-69.63324026,-13.77653399,0,69.63324026,13.77653399,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-1.406317613,-69.67721426,-13.88688879,0,69.67721426,13.88688879,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-1.253010712,-69.7179192,-13.99409736,0,69.7179192,13.99409736,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-1.108083856,-69.75545091,-14.09787505,0,69.75545091,14.09787505,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-0.971576316,-69.78990365,-14.19792625,0,69.78990365,14.19792625,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-0.84353888,-69.82137026,-14.293943,0,69.82137026,14.293943,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-0.724034515,-69.84994243,-14.38560353,0,69.84994243,14.38560353,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-0.61313914,-69.87571092,-14.47257058,0,69.87571092,14.47257058,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-0.51094255,-69.8987658,-14.55448949,0,69.8987658,14.55448949,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-0.417549486,-69.91919674,-14.63098608,0,69.91919674,14.63098608,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-0.333080911,-69.93709322,-14.70166413,0,69.93709322,14.70166413,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-0.257675514,-69.95254494,-14.76610259,0,69.95254494,14.76610259,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-0.191491496,-69.96564205,-14.82385218,0,69.96564205,14.82385218,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-0.134708705,-69.97647561,-14.87443151,0,69.97647561,14.87443151,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-0.087531208,-69.98513798,-14.91732241,0,69.98513798,14.91732241,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-0.050190414,-69.99172335,-14.95196434,0,69.99172335,14.95196434,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-0.022948911,-69.99632832,-14.97774756,0,69.99632832,14.97774756,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,-0.00610525,-69.99905261,-14.99400467,0,69.99905261,14.99400467,0,0,0,0
0,-1.8,19.3,-34.5,-15.2,-1.8,0,1.8,-19.3,34.5,15.2,1.8,0,-70,-15,0,70,15,0,0,0,0
0.078125,-1.640625,19.140625,-34.84375,-15.15625,-1.328125,0,1.796875,-19.609375,34.21875,15.625,1.25,-0.078125,-69.4250412,-14.13218689,0,69.69371033,14.56206322,-0.537345469,1.074690938,0.376141846,-0.268672734
0,-1.81067,19.2848,-34.5006,-15.2158,-1.81067,0,1.81067,-19.2848,34.5006,15.2158,1.81067,0,-70,-15,0,70,15,0,0,0,0
0.078125,-1.640625,19.140625,-35.078125,-15.3125,-1.25,0,1.796875,-19.765625,34.21875,15.78125,1.171875,-0.078125,-69.53250885,-14.02471733,0,69.69371033,14.56206322,-0.537345469,0.859752774,0.376141846,-0.429876387
0,-1.81067,19.2848,-34.5006,-15.2158,-1.81067,0,1.81067,-19.2848,34.5006,15.2158,1.81067,0,-70,-15,0,70,15,0,0,0,0
